txn_id,amount,is_fraud,model_alert
TX0043288,78.19,0,0
TX0043289,10.59,0,0
TX0043290,74.91,0,0
TX0043291,1080.38,0,0
TX0043292,80.82,0,0
TX0043293,142.85,0,0
TX0043294,27.05,0,0
TX0043295,14.15,0,0
TX0043296,91.14,0,0
TX0043297,124.2,0,0
TX0043298,12.28,0,0
TX0043299,17.12,0,0
TX0043300,61.81,0,0
TX0043301,7.03,0,0
TX0043302,65.59,0,0
TX0043303,52.06,0,0
TX0043304,40.03,0,0
TX0043305,64.67,0,0
TX0043306,34.5,0,0
TX0043307,27.07,1,1
TX0043308,30.43,0,0
TX0043309,15.22,0,0
TX0043310,58.73,0,0
TX0043311,11.58,0,0
TX0043312,133.02,0,0
TX0043313,12.97,0,0
TX0043314,30.17,0,0
TX0043315,89.36,0,0
TX0043316,121.48,0,0
TX0043317,44.28,0,0
TX0043318,126.97,0,0
TX0043319,58.45,0,0
TX0043320,81.85,0,0
TX0043321,32.31,0,0
TX0043322,64.38,0,0
TX0043323,56.43,0,0
TX0043324,143.58,0,0
TX0043325,48.73,0,0
TX0043326,2.79,0,0
TX0043327,15.81,0,0
TX0043328,12.75,0,0
TX0043329,242.35,0,0
TX0043330,187.03,0,0
TX0043331,21.21,0,0
TX0043332,267.12,0,0
TX0043333,4.91,0,0
TX0043334,89.38,0,0
TX0043335,43.44,0,0
TX0043336,104.07,0,0
TX0043337,61.59,0,0
TX0043338,207.38,0,0
TX0043339,10.58,0,0
TX0043340,49.0,0,0
TX0043341,208.05,0,0
TX0043342,63.95,0,0
TX0043343,83.19,0,0
TX0043344,12.96,0,0
TX0043345,65.51,0,0
TX0043346,192.16,0,0
TX0043347,73.72,0,0
TX0043348,23.33,0,0
TX0043349,52.72,0,0
TX0043350,88.87,0,0
TX0043351,17.78,0,0
TX0043352,46.28,0,0
TX0043353,33.67,0,0
TX0043354,72.89,0,0
TX0043355,37.38,0,0
TX0043356,102.73,0,0
TX0043357,73.55,0,0
TX0043358,53.6,0,0
TX0043359,593.23,0,0
TX0043360,32.54,0,0
TX0043361,33.54,0,0
TX0043362,48.52,0,0
TX0043363,12.18,0,0
TX0043364,141.29,0,0
TX0043365,5.98,0,0
TX0043366,164.83,0,0
TX0043367,347.87,0,0
TX0043368,6.97,0,0
TX0043369,198.23,0,0
TX0043370,71.26,0,0
TX0043371,33.26,0,0
TX0043372,163.11,0,0
TX0043373,135.95,0,0
TX0043374,179.0,0,0
TX0043375,10.26,0,0
TX0043376,21.68,0,0
TX0043377,26.85,0,0
TX0043378,55.52,0,0
TX0043379,120.27,0,0
TX0043380,44.86,0,0
TX0043381,36.74,0,0
TX0043382,57.83,0,0
TX0043383,210.56,0,0
TX0043384,150.35,0,0
TX0043385,929.73,0,0
TX0043386,79.35,0,0
TX0043387,97.71,0,0
TX0043388,9.89,0,0
TX0043389,108.61,0,0
TX0043390,118.6,0,0
TX0043391,137.89,0,0
TX0043392,64.97,0,0
TX0043393,15.98,0,0
TX0043394,51.06,0,0
TX0043395,73.19,0,0
TX0043396,24.15,0,0
TX0043397,18.6,0,0
TX0043398,263.9,0,0
TX0043399,97.98,0,0
TX0043400,73.46,0,0
TX0043401,537.62,0,1
TX0043402,215.36,0,0
TX0043403,371.8,0,0
TX0043404,383.51,0,0
TX0043405,278.5,0,0
TX0043406,18.29,0,0
TX0043407,21.37,0,0
TX0043408,171.99,0,0
TX0043409,9.81,0,0
TX0043410,54.98,0,0
TX0043411,12.08,0,0
TX0043412,112.34,0,0
TX0043413,128.13,0,0
TX0043414,40.1,0,0
TX0043415,125.66,0,0
TX0043416,76.39,0,0
TX0043417,23.48,0,0
TX0043418,282.27,0,0
TX0043419,32.96,0,1
TX0043420,192.48,0,0
TX0043421,161.38,0,0
TX0043422,17.3,0,0
TX0043423,58.0,0,0
TX0043424,205.44,0,0
TX0043425,24.05,0,1
TX0043426,28.56,0,0
TX0043427,12.93,0,0
TX0043428,8.14,0,0
TX0043429,461.39,0,0
TX0043430,22.93,0,0
TX0043431,116.22,0,0
TX0043432,289.72,0,0
TX0043433,781.86,0,0
TX0043434,19.19,0,0
TX0043435,15.25,0,0
TX0043436,71.92,0,0
TX0043437,10.51,0,0
TX0043438,143.09,0,0
TX0043439,29.52,0,0
TX0043440,20.92,0,0
TX0043441,38.04,0,0
TX0043442,30.04,0,0
TX0043443,68.47,0,0
TX0043444,23.46,0,0
TX0043445,18.46,0,0
TX0043446,79.14,0,0
TX0043447,206.39,0,0
TX0043448,18.87,0,0
TX0043449,1.61,0,0
TX0043450,244.33,0,0
TX0043451,225.92,0,0
TX0043452,123.37,0,0
TX0043453,52.91,0,0
TX0043454,38.81,0,0
TX0043455,37.81,0,0
TX0043456,35.68,0,0
TX0043457,127.61,0,0
TX0043458,316.33,0,0
TX0043459,216.79,0,0
TX0043460,6.34,0,0
TX0043461,42.34,0,0
TX0043462,111.74,0,0
TX0043463,20.35,0,0
TX0043464,49.66,0,0
TX0043465,416.26,0,0
TX0043466,25.67,0,0
TX0043467,76.42,0,0
TX0043468,171.91,0,0
TX0043469,24.23,0,0
TX0043470,49.68,0,0
TX0043471,147.26,0,0
TX0043472,23.33,0,0
TX0043473,18.0,0,0
TX0043474,254.92,0,0
TX0043475,112.44,0,0
TX0043476,31.51,0,0
TX0043477,15.84,0,0
TX0043478,102.36,0,0
TX0043479,7.2,0,0
TX0043480,40.69,0,0
TX0043481,370.58,0,0
TX0043482,53.15,0,0
TX0043483,154.92,0,0
TX0043484,72.58,0,0
TX0043485,17.2,0,0
TX0043486,63.79,0,0
TX0043487,70.83,0,0
TX0043488,78.55,0,0
TX0043489,421.65,0,0
TX0043490,735.03,0,0
TX0043491,60.38,0,0
TX0043492,13.21,0,0
TX0043493,29.83,0,0
TX0043494,28.46,0,0
TX0043495,30.79,0,0
TX0043496,27.31,0,0
TX0043497,41.22,0,0
TX0043498,23.08,0,0
TX0043499,35.02,0,0
TX0043500,61.32,0,0
TX0043501,25.15,0,0
TX0043502,512.83,0,0
TX0043503,33.95,0,0
TX0043504,52.35,0,0
TX0043505,30.06,0,0
TX0043506,25.56,0,0
TX0043507,53.62,0,0
TX0043508,9.76,0,0
TX0043509,598.62,0,0
TX0043510,16.45,0,0
TX0043511,178.11,0,0
TX0043512,641.09,0,0
TX0043513,29.84,0,0
TX0043514,45.65,0,0
TX0043515,190.37,0,0
TX0043516,16.8,0,0
TX0043517,28.04,0,0
TX0043518,43.4,0,0
TX0043519,37.16,0,0
TX0043520,74.3,0,0
TX0043521,185.51,0,0
TX0043522,173.64,0,0
TX0043523,12.95,0,0
TX0043524,494.38,0,0
TX0043525,31.72,0,0
TX0043526,20.9,0,0
TX0043527,14.57,0,0
TX0043528,37.78,0,0
TX0043529,41.84,0,0
TX0043530,14.52,0,0
TX0043531,24.04,0,0
TX0043532,80.38,0,0
TX0043533,47.67,0,0
TX0043534,50.06,0,0
TX0043535,34.6,0,0
TX0043536,63.49,0,0
TX0043537,7.98,0,0
TX0043538,42.2,0,0
TX0043539,261.17,0,0
TX0043540,8.12,0,0
TX0043541,131.8,0,0
TX0043542,6.19,0,0
TX0043543,86.72,0,0
TX0043544,23.78,0,0
TX0043545,31.25,0,0
TX0043546,4.75,0,0
TX0043547,49.25,0,0
TX0043548,116.58,0,0
TX0043549,178.18,0,0
TX0043550,693.21,0,0
TX0043551,24.2,0,0
TX0043552,55.41,0,0
TX0043553,171.87,0,0
TX0043554,54.22,0,0
TX0043555,210.06,0,0
TX0043556,156.74,0,0
TX0043557,18.7,0,0
TX0043558,5.18,0,0
TX0043559,74.05,0,0
TX0043560,13.66,0,0
TX0043561,75.61,0,0
TX0043562,196.87,0,0
TX0043563,13.19,0,0
TX0043564,33.96,0,0
TX0043565,85.4,0,0
TX0043566,11.71,0,0
TX0043567,85.24,0,0
TX0043568,86.91,0,0
TX0043569,8.02,0,0
TX0043570,55.45,0,0
TX0043571,36.13,0,0
TX0043572,28.49,0,0
TX0043573,27.65,0,0
TX0043574,91.9,0,0
TX0043575,28.33,0,0
TX0043576,33.84,0,0
TX0043577,12.99,0,0
TX0043578,32.77,0,0
TX0043579,36.22,0,0
TX0043580,6.46,0,0
TX0043581,159.31,0,0
TX0043582,8.51,0,0
TX0043583,48.1,0,0
TX0043584,14.03,0,0
TX0043585,250.43,0,0
TX0043586,151.65,0,0
TX0043587,16.93,0,0
TX0043588,95.58,0,0
TX0043589,70.18,0,0
TX0043590,9.93,0,1
TX0043591,121.41,0,0
TX0043592,128.25,0,0
TX0043593,81.17,0,0
TX0043594,619.66,0,1
TX0043595,35.65,0,0
TX0043596,89.09,0,0
TX0043597,346.63,0,0
TX0043598,105.45,0,0
TX0043599,25.62,0,0
TX0043600,73.7,0,0
TX0043601,3.45,0,0
TX0043602,21.42,0,0
TX0043603,33.47,0,0
TX0043604,186.09,0,0
TX0043605,7.88,0,0
TX0043606,6.9,0,0
TX0043607,69.25,0,0
TX0043608,353.88,0,0
TX0043609,14.51,0,1
TX0043610,52.19,0,0
TX0043611,106.57,0,0
TX0043612,73.74,0,0
TX0043613,88.68,0,0
TX0043614,67.74,0,0
TX0043615,353.88,0,0
TX0043616,360.91,0,0
TX0043617,25.01,0,0
TX0043618,10.29,0,0
TX0043619,84.18,0,0
TX0043620,29.58,0,0
TX0043621,47.82,0,0
TX0043622,15.48,0,0
TX0043623,32.81,0,0
TX0043624,37.08,0,0
TX0043625,40.75,0,0
TX0043626,55.26,0,0
TX0043627,138.42,0,0
TX0043628,125.98,0,0
TX0043629,28.21,0,0
TX0043630,60.41,0,0
TX0043631,7.69,0,1
TX0043632,55.53,0,0
TX0043633,190.56,0,0
TX0043634,6.66,0,0
TX0043635,78.81,0,0
TX0043636,254.32,0,0
TX0043637,32.19,0,0
TX0043638,10.82,0,0
TX0043639,7.84,0,0
TX0043640,370.1,0,0
TX0043641,24.5,0,0
TX0043642,76.44,0,0
TX0043643,148.54,0,0
TX0043644,56.78,0,0
TX0043645,18.14,0,0
TX0043646,226.35,0,0
TX0043647,28.35,0,0
TX0043648,28.75,0,0
TX0043649,65.47,0,0
TX0043650,301.8,0,0
TX0043651,37.57,0,0
TX0043652,199.31,0,0
TX0043653,69.24,0,0
TX0043654,111.57,0,0
TX0043655,20.1,0,0
TX0043656,8.22,0,0
TX0043657,38.09,0,0
TX0043658,19.68,0,0
TX0043659,81.97,0,0
TX0043660,66.84,0,0
TX0043661,35.71,0,0
TX0043662,141.84,0,0
TX0043663,38.51,0,0
TX0043664,35.48,0,0
TX0043665,237.44,0,0
TX0043666,104.62,0,0
TX0043667,59.74,0,0
TX0043668,52.86,0,0
TX0043669,708.38,0,0
TX0043670,23.56,0,0
TX0043671,187.52,0,0
TX0043672,16.33,0,0
TX0043673,52.78,0,0
TX0043674,36.08,0,0
TX0043675,40.68,0,0
TX0043676,5.46,0,0
TX0043677,163.35,0,0
TX0043678,50.83,0,1
TX0043679,97.07,0,0
TX0043680,60.39,0,0
TX0043681,14.29,0,0
TX0043682,124.19,0,0
TX0043683,114.81,0,0
TX0043684,31.92,0,0
TX0043685,50.64,0,0
TX0043686,16.28,0,0
TX0043687,4.12,0,0
TX0043688,21.9,0,0
TX0043689,78.27,0,0
TX0043690,11.51,0,0
TX0043691,74.42,0,0
TX0043692,59.28,0,1
TX0043693,20.94,0,0
TX0043694,90.41,0,0
TX0043695,114.65,0,0
TX0043696,133.45,0,0
TX0043697,156.21,0,0
TX0043698,54.34,0,0
TX0043699,58.92,0,0
TX0043700,7.37,0,0
TX0043701,102.07,0,0
TX0043702,68.72,0,0
TX0043703,25.08,0,0
TX0043704,223.63,0,0
TX0043705,128.37,0,0
TX0043706,18.78,0,0
TX0043707,70.24,0,1
TX0043708,167.95,0,0
TX0043709,19.16,0,0
TX0043710,78.15,0,0
TX0043711,109.34,0,0
TX0043712,688.99,0,0
TX0043713,13.34,0,0
TX0043714,85.74,0,0
TX0043715,53.91,0,0
TX0043716,57.47,1,1
TX0043717,5.02,0,0
TX0043718,34.26,0,0
TX0043719,42.24,0,0
TX0043720,21.13,0,0
TX0043721,222.63,0,0
TX0043722,214.19,0,0
TX0043723,613.25,0,0
TX0043724,77.8,0,0
TX0043725,15.32,0,0
TX0043726,63.55,0,0
TX0043727,87.43,0,1
TX0043728,79.98,0,0
TX0043729,180.39,0,0
TX0043730,17.07,0,0
TX0043731,20.54,0,0
TX0043732,163.62,0,0
TX0043733,173.5,0,0
TX0043734,281.9,0,0
TX0043735,9.32,0,0
TX0043736,205.04,0,0
TX0043737,13.42,0,0
TX0043738,59.55,0,0
TX0043739,3.77,0,0
TX0043740,45.05,0,0
TX0043741,153.99,0,0
TX0043742,41.54,0,0
TX0043743,16.37,0,0
TX0043744,106.19,0,0
TX0043745,14.61,1,1
TX0043746,42.75,0,0
TX0043747,41.93,0,0
TX0043748,84.51,0,0
TX0043749,26.02,0,0
TX0043750,89.74,0,0
TX0043751,133.75,0,0
TX0043752,50.02,0,0
TX0043753,16.56,0,0
TX0043754,49.18,0,0
TX0043755,4.43,0,0
TX0043756,56.43,0,0
TX0043757,98.42,0,0
TX0043758,168.47,0,0
TX0043759,158.68,0,0
TX0043760,9.65,0,0
TX0043761,151.17,0,0
TX0043762,31.06,0,0
TX0043763,143.3,0,0
TX0043764,138.21,0,0
TX0043765,353.31,0,0
TX0043766,113.18,0,0
TX0043767,120.84,0,0
TX0043768,304.23,0,0
TX0043769,65.41,0,0
TX0043770,9.72,0,0
TX0043771,37.6,0,0
TX0043772,7.58,0,0
TX0043773,72.47,0,0
TX0043774,173.39,0,0
TX0043775,37.53,0,0
TX0043776,66.79,0,0
TX0043777,102.85,0,0
TX0043778,15.14,0,0
TX0043779,110.5,0,0
TX0043780,5.94,0,0
TX0043781,23.66,0,0
TX0043782,103.51,0,0
TX0043783,149.5,0,0
TX0043784,91.81,0,0
TX0043785,914.95,0,0
TX0043786,70.02,0,0
TX0043787,163.61,0,0
TX0043788,19.91,0,0
TX0043789,25.64,0,0
TX0043790,43.01,0,0
TX0043791,50.36,0,0
TX0043792,332.59,0,0
TX0043793,92.83,0,0
TX0043794,107.22,0,0
TX0043795,15.48,0,0
TX0043796,29.6,0,0
TX0043797,45.92,0,0
TX0043798,4.57,0,0
TX0043799,14.92,0,0
TX0043800,26.93,0,0
TX0043801,160.3,0,0
TX0043802,28.54,0,0
TX0043803,87.64,0,0
TX0043804,219.34,0,0
TX0043805,55.53,0,0
TX0043806,549.83,0,0
TX0043807,69.8,0,0
TX0043808,112.98,0,0
TX0043809,69.61,0,0
TX0043810,6.9,0,0
TX0043811,110.77,0,0
TX0043812,113.39,0,0
TX0043813,21.51,0,0
TX0043814,71.02,0,0
TX0043815,75.74,0,0
TX0043816,200.18,0,0
TX0043817,24.36,0,0
TX0043818,124.3,0,0
TX0043819,222.37,0,1
TX0043820,147.34,0,0
TX0043821,157.03,0,0
TX0043822,70.79,0,0
TX0043823,45.84,0,0
TX0043824,23.84,0,0
TX0043825,760.15,0,0
TX0043826,107.74,0,0
TX0043827,33.21,0,0
TX0043828,181.28,0,0
TX0043829,67.33,0,0
TX0043830,171.94,0,0
TX0043831,60.45,0,0
TX0043832,12.34,0,0
TX0043833,94.93,0,0
TX0043834,8.82,0,0
TX0043835,2.88,0,0
TX0043836,54.82,0,0
TX0043837,16.08,0,0
TX0043838,19.57,0,0
TX0043839,93.33,0,0
TX0043840,18.04,0,0
TX0043841,34.53,0,0
TX0043842,207.35,0,0
TX0043843,6.7,0,0
TX0043844,71.01,0,0
TX0043845,25.91,0,0
TX0043846,2.93,0,0
TX0043847,26.44,0,0
TX0043848,102.81,0,0
TX0043849,14.75,0,1
TX0043850,22.82,0,0
TX0043851,13.56,0,0
TX0043852,126.67,0,0
TX0043853,36.7,0,0
TX0043854,85.42,0,0
TX0043855,25.49,0,0
TX0043856,141.87,0,0
TX0043857,51.04,0,0
TX0043858,489.04,0,0
TX0043859,40.52,0,0
TX0043860,57.49,0,0
TX0043861,33.47,0,0
TX0043862,45.29,0,0
TX0043863,75.38,0,0
TX0043864,23.65,0,0
TX0043865,25.14,0,0
TX0043866,70.66,0,0
TX0043867,17.16,0,0
TX0043868,183.12,0,0
TX0043869,35.41,0,0
TX0043870,48.13,0,0
TX0043871,135.57,0,0
TX0043872,52.97,0,0
TX0043873,424.25,0,0
TX0043874,38.22,0,0
TX0043875,50.65,0,0
TX0043876,3.59,0,0
TX0043877,90.66,0,0
TX0043878,22.67,0,0
TX0043879,72.22,0,0
TX0043880,89.66,0,0
TX0043881,35.7,0,0
TX0043882,3.95,0,0
TX0043883,705.27,0,0
TX0043884,32.03,0,0
TX0043885,225.16,0,0
TX0043886,131.29,0,1
TX0043887,40.59,0,0
TX0043888,21.41,0,0
TX0043889,55.62,0,0
TX0043890,42.39,0,0
TX0043891,214.14,0,0
TX0043892,46.26,0,0
TX0043893,62.66,0,0
TX0043894,160.94,0,0
TX0043895,83.45,0,0
TX0043896,78.05,0,0
TX0043897,23.38,0,1
TX0043898,113.57,0,0
TX0043899,36.79,1,0
TX0043900,23.46,0,0
TX0043901,179.24,0,0
TX0043902,12.07,0,0
TX0043903,39.85,0,0
TX0043904,93.15,0,0
TX0043905,162.79,0,0
TX0043906,156.3,0,0
TX0043907,163.27,0,0
TX0043908,288.56,0,0
TX0043909,103.81,0,1
TX0043910,171.53,0,0
TX0043911,59.03,0,0
TX0043912,22.62,0,0
TX0043913,124.66,0,0
TX0043914,127.67,0,0
TX0043915,271.5,0,0
TX0043916,273.61,0,0
TX0043917,93.35,0,1
TX0043918,21.76,0,0
TX0043919,865.41,0,0
TX0043920,50.35,0,1
TX0043921,41.3,0,0
TX0043922,71.85,0,0
TX0043923,14.14,0,0
TX0043924,60.66,0,0
TX0043925,16.61,0,0
TX0043926,7.85,0,0
TX0043927,46.01,0,0
TX0043928,68.69,0,0
TX0043929,32.06,0,0
TX0043930,70.17,0,0
TX0043931,98.67,0,0
TX0043932,46.87,0,0
TX0043933,55.43,0,0
TX0043934,55.79,0,0
TX0043935,4.96,0,0
TX0043936,129.8,0,0
TX0043937,21.82,0,0
TX0043938,54.01,0,0
TX0043939,41.7,0,0
TX0043940,23.89,0,0
TX0043941,394.74,0,0
TX0043942,371.27,0,0
TX0043943,60.36,0,0
TX0043944,166.44,0,0
TX0043945,42.32,0,0
TX0043946,137.17,0,0
TX0043947,250.96,0,0
TX0043948,53.46,0,0
TX0043949,67.54,0,0
TX0043950,340.23,0,0
TX0043951,22.78,0,0
TX0043952,15.13,0,0
TX0043953,80.74,0,0
TX0043954,124.97,0,0
TX0043955,41.37,0,0
TX0043956,17.85,0,0
TX0043957,22.91,0,0
TX0043958,17.6,0,0
TX0043959,231.97,0,1
TX0043960,448.24,0,0
TX0043961,54.21,0,0
TX0043962,23.62,0,0
TX0043963,21.62,0,0
TX0043964,26.83,0,0
TX0043965,6.62,0,0
TX0043966,910.68,0,0
TX0043967,9.51,0,0
TX0043968,15.48,0,0
TX0043969,91.7,0,0
TX0043970,194.26,0,0
TX0043971,26.56,0,0
TX0043972,57.24,0,0
TX0043973,3461.37,0,0
TX0043974,145.46,0,0
TX0043975,120.27,0,0
TX0043976,74.57,0,0
TX0043977,234.87,0,0
TX0043978,356.92,0,0
TX0043979,301.05,0,0
TX0043980,47.7,0,1
TX0043981,13.18,0,0
TX0043982,40.1,0,0
TX0043983,16.17,0,0
TX0043984,52.8,0,0
TX0043985,40.76,0,0
TX0043986,13.24,0,0
TX0043987,6.92,0,0
TX0043988,436.23,0,0
TX0043989,116.37,0,0
TX0043990,5.38,0,0
TX0043991,35.64,0,1
TX0043992,36.99,0,0
TX0043993,33.73,0,0
TX0043994,34.19,0,0
TX0043995,6.6,0,0
TX0043996,329.61,0,0
TX0043997,299.23,0,0
TX0043998,143.3,0,0
TX0043999,72.49,0,0
TX0044000,44.6,0,0
TX0044001,16.35,0,0
TX0044002,22.51,0,0
TX0044003,1.81,0,0
TX0044004,151.32,0,0
TX0044005,106.36,0,0
TX0044006,82.06,0,0
TX0044007,51.91,0,0
TX0044008,17.76,0,0
TX0044009,8.05,0,0
TX0044010,240.38,0,0
TX0044011,8.65,0,0
TX0044012,97.31,0,0
TX0044013,22.19,0,0
TX0044014,47.52,0,0
TX0044015,37.66,0,0
TX0044016,18.94,0,0
TX0044017,188.77,0,0
TX0044018,7.7,0,1
TX0044019,45.77,0,0
TX0044020,129.8,0,0
TX0044021,10.68,0,0
TX0044022,8.18,0,0
TX0044023,62.41,0,0
TX0044024,20.63,0,0
TX0044025,26.6,0,0
TX0044026,7.93,0,0
TX0044027,80.59,0,0
TX0044028,34.32,0,0
TX0044029,543.41,0,0
TX0044030,2.77,0,0
TX0044031,129.67,0,0
TX0044032,323.01,0,0
TX0044033,123.9,0,0
TX0044034,88.89,0,0
TX0044035,12.52,0,0
TX0044036,36.82,0,1
TX0044037,60.88,0,0
TX0044038,88.05,0,0
TX0044039,29.02,0,0
TX0044040,29.99,0,0
TX0044041,116.79,0,0
TX0044042,274.82,0,0
TX0044043,17.86,0,0
TX0044044,115.6,0,0
TX0044045,7.17,0,0
TX0044046,39.72,0,0
TX0044047,1375.56,0,0
TX0044048,23.19,0,0
TX0044049,47.0,0,0
TX0044050,4.74,0,0
TX0044051,36.86,0,0
TX0044052,19.88,0,0
TX0044053,118.5,0,0
TX0044054,13.82,0,0
TX0044055,115.55,0,0
TX0044056,46.15,0,0
TX0044057,5.37,0,0
TX0044058,122.75,0,0
TX0044059,266.05,0,0
TX0044060,79.63,0,0
TX0044061,244.95,0,0
TX0044062,24.95,0,0
TX0044063,49.02,0,0
TX0044064,78.42,0,0
TX0044065,5.52,0,0
TX0044066,118.44,0,0
TX0044067,972.53,0,0
TX0044068,26.16,0,0
TX0044069,14.02,0,0
TX0044070,14.22,0,0
TX0044071,39.2,0,0
TX0044072,68.36,0,0
TX0044073,26.32,0,0
TX0044074,128.96,0,0
TX0044075,87.12,0,0
TX0044076,14.17,0,0
TX0044077,47.89,0,0
TX0044078,136.29,0,0
TX0044079,10.15,0,0
TX0044080,43.02,0,0
TX0044081,70.62,0,0
TX0044082,35.78,0,0
TX0044083,162.73,0,0
TX0044084,23.05,0,0
TX0044085,34.19,0,0
TX0044086,38.55,0,0
TX0044087,12.29,0,0
TX0044088,13.11,0,0
TX0044089,11.07,0,0
TX0044090,41.07,0,0
TX0044091,35.67,0,0
TX0044092,97.05,0,0
TX0044093,84.96,0,0
TX0044094,83.17,0,0
TX0044095,64.7,0,0
TX0044096,51.79,0,0
TX0044097,31.21,0,0
TX0044098,63.67,0,0
TX0044099,54.14,0,0
TX0044100,78.75,0,0
TX0044101,8.25,0,0
TX0044102,58.36,0,0
TX0044103,36.97,0,0
TX0044104,264.56,0,0
TX0044105,50.04,0,0
TX0044106,196.44,0,0
TX0044107,15.09,0,0
TX0044108,135.18,0,0
TX0044109,98.53,0,0
TX0044110,30.32,0,0
TX0044111,56.92,0,0
TX0044112,269.75,0,0
TX0044113,95.49,0,0
TX0044114,14.77,0,0
TX0044115,23.8,0,0
TX0044116,271.65,0,0
TX0044117,58.94,0,0
TX0044118,41.33,0,0
TX0044119,220.39,0,0
TX0044120,50.82,0,0
TX0044121,603.77,0,0
TX0044122,25.5,0,0
TX0044123,58.61,0,0
TX0044124,56.32,0,0
TX0044125,30.16,0,0
TX0044126,26.53,0,0
TX0044127,19.12,0,0
TX0044128,121.29,0,0
TX0044129,33.53,0,0
TX0044130,67.88,0,0
TX0044131,32.37,0,0
TX0044132,38.18,0,0
TX0044133,334.82,0,0
TX0044134,229.12,0,0
TX0044135,65.69,0,0
TX0044136,216.05,0,0
TX0044137,17.77,0,0
TX0044138,214.92,0,0
TX0044139,107.41,0,0
TX0044140,66.64,0,0
TX0044141,133.88,0,0
TX0044142,59.44,0,0
TX0044143,16.89,0,0
TX0044144,485.19,0,0
TX0044145,9.51,0,0
TX0044146,290.55,0,0
TX0044147,197.31,0,0
TX0044148,95.03,0,0
TX0044149,117.53,0,0
TX0044150,30.81,0,0
TX0044151,13.67,0,0
TX0044152,118.24,0,0
TX0044153,28.44,0,0
TX0044154,20.44,0,0
TX0044155,9.34,0,0
TX0044156,136.04,0,0
TX0044157,35.56,0,0
TX0044158,153.78,0,0
TX0044159,20.88,0,0
TX0044160,114.72,0,0
TX0044161,129.46,0,0
TX0044162,51.2,0,0
TX0044163,71.29,0,0
TX0044164,15.4,0,0
TX0044165,18.3,0,0
TX0044166,13.7,0,0
TX0044167,35.22,0,0
TX0044168,34.08,0,0
TX0044169,56.78,0,0
TX0044170,26.93,0,0
TX0044171,87.79,0,0
TX0044172,90.15,0,0
TX0044173,5.6,0,0
TX0044174,75.55,0,0
TX0044175,350.93,0,0
TX0044176,46.47,0,0
TX0044177,62.68,0,0
TX0044178,123.77,0,0
TX0044179,6.06,0,0
TX0044180,2.42,0,0
TX0044181,310.58,0,0
TX0044182,30.63,0,0
TX0044183,74.65,0,0
TX0044184,580.02,0,0
TX0044185,17.25,0,0
TX0044186,187.02,0,0
TX0044187,30.27,0,0
TX0044188,122.1,0,0
TX0044189,69.11,0,0
TX0044190,24.95,0,0
TX0044191,49.72,0,0
TX0044192,66.28,0,0
TX0044193,30.13,0,0
TX0044194,6.84,0,0
TX0044195,92.44,0,0
TX0044196,47.53,0,0
TX0044197,25.22,0,0
TX0044198,14.44,0,0
TX0044199,108.32,0,0
TX0044200,20.43,0,0
TX0044201,16.92,0,1
TX0044202,106.81,0,0
TX0044203,162.73,0,0
TX0044204,6.41,0,0
TX0044205,38.07,0,0
TX0044206,66.16,0,0
TX0044207,252.4,0,0
TX0044208,8.64,0,0
TX0044209,22.75,0,0
TX0044210,23.91,0,0
TX0044211,61.8,0,0
TX0044212,27.59,0,0
TX0044213,55.79,0,0
TX0044214,49.29,0,0
TX0044215,32.9,0,0
TX0044216,53.01,0,0
TX0044217,147.49,0,0
TX0044218,42.85,0,0
TX0044219,68.3,0,0
TX0044220,34.29,0,0
TX0044221,14.57,0,0
TX0044222,17.39,0,0
TX0044223,3.62,0,0
TX0044224,87.28,0,0
TX0044225,79.47,0,0
TX0044226,159.71,0,0
TX0044227,388.51,0,0
TX0044228,77.29,0,1
TX0044229,53.71,0,0
TX0044230,4.17,0,0
TX0044231,12.15,0,0
TX0044232,36.18,0,0
TX0044233,280.6,0,1
TX0044234,138.87,0,0
TX0044235,101.42,0,0
TX0044236,201.75,0,0
TX0044237,170.1,0,0
TX0044238,75.0,0,0
TX0044239,10.88,0,0
TX0044240,53.44,0,0
TX0044241,86.88,0,0
TX0044242,291.2,0,0
TX0044243,61.48,0,0
TX0044244,36.4,0,0
TX0044245,25.18,0,0
TX0044246,33.77,0,0
TX0044247,133.35,0,0
TX0044248,77.42,0,0
TX0044249,45.28,0,0
TX0044250,151.89,0,0
TX0044251,98.42,0,0
TX0044252,138.71,0,0
TX0044253,104.3,0,0
TX0044254,83.67,0,0
TX0044255,9.0,0,0
TX0044256,4.47,0,0
TX0044257,127.78,0,0
TX0044258,158.8,0,0
TX0044259,44.16,0,0
TX0044260,5.27,0,0
TX0044261,96.85,0,0
TX0044262,65.2,0,0
TX0044263,82.24,0,0
TX0044264,106.62,0,0
TX0044265,35.53,0,0
TX0044266,195.04,0,0
TX0044267,34.4,0,0
TX0044268,33.82,0,0
TX0044269,31.32,0,0
TX0044270,67.12,0,0
TX0044271,24.11,0,0
TX0044272,33.74,0,0
TX0044273,36.22,0,0
TX0044274,328.41,0,0
TX0044275,93.47,0,0
TX0044276,38.95,0,0
TX0044277,96.94,0,0
TX0044278,91.92,0,0
TX0044279,26.82,0,0
TX0044280,54.65,0,0
TX0044281,42.52,0,0
TX0044282,68.86,0,0
TX0044283,42.19,0,0
TX0044284,19.92,0,0
TX0044285,34.55,0,0
